id,fecha,hora,ciudad,tipo_cliente,tiempo_en_pagina,rebote,conversion,pais,pais_iso,latitud,longitud,articulo_id,descripcion
2725.0,2024-04-23,12:00:00,Barcelona,Recurrente,200.0,0.0,0.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
2726.0,2024-04-23,13:00:00,Lisboa,Recurrente,165.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
2727.0,2024-04-23,14:00:00,Barcelona,Recurrente,183.0,1.0,1.0,España,ES,41.3874,2.1686,10.0,chándal estampado M
2728.0,2024-04-23,15:00:00,Barcelona,Recurrente,189.0,0.0,1.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
2729.0,2024-04-23,16:00:00,Valencia,Recurrente,152.0,0.0,1.0,España,ES,39.4699,-0.3763,3.0,chándal dorado M
2730.0,2024-04-23,17:00:00,Barcelona,Recurrente,156.0,0.0,0.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
2731.0,2024-04-23,18:00:00,Barcelona,Recurrente,187.0,1.0,1.0,España,ES,41.3874,2.1686,14.0,chándal estampado XXXL
2732.0,2024-04-23,19:00:00,Coimbra,Recurrente,195.0,0.0,0.0,Portugal,PT,40.211,-8.4292,3.0,chándal dorado M
2733.0,2024-04-23,20:00:00,Valencia,Recurrente,175.0,0.0,0.0,España,ES,39.4699,-0.3763,2.0,chándal dorado S
2734.0,2024-04-23,21:00:00,Madrid,Nuevo,119.0,1.0,0.0,España,ES,40.4168,-3.7038,1.0,chándal dorado XS
2735.0,2024-04-23,22:00:00,Madrid,Nuevo,175.0,0.0,1.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
2736.0,2024-04-23,23:00:00,Lisboa,Recurrente,155.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
2737.0,2024-04-24,00:00:00,Coimbra,Nuevo,80.0,0.0,0.0,Portugal,PT,40.211,-8.4292,5.0,chándal dorado XL
2738.0,2024-04-24,01:00:00,Bilbao,Recurrente,171.0,0.0,0.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
2739.0,2024-04-24,02:00:00,Coimbra,Nuevo,103.0,0.0,0.0,Portugal,PT,40.211,-8.4292,9.0,chándal estampado S
2740.0,2024-04-24,03:00:00,Bilbao,Recurrente,180.0,1.0,1.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
2741.0,2024-04-24,04:00:00,Bilbao,Recurrente,172.0,1.0,0.0,España,ES,43.263,-2.935,14.0,chándal estampado XXXL
2742.0,2024-04-24,05:00:00,Valencia,Recurrente,173.0,0.0,0.0,España,ES,39.4699,-0.3763,7.0,chándal dorado XXXL
2743.0,2024-04-24,06:00:00,Barcelona,Recurrente,166.0,0.0,1.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
2744.0,2024-04-24,07:00:00,Madrid,Recurrente,116.0,1.0,0.0,España,ES,40.4168,-3.7038,6.0,chándal dorado XXL
2745.0,2024-04-24,08:00:00,Valencia,Recurrente,119.0,1.0,0.0,España,ES,39.4699,-0.3763,11.0,chándal estampado L
2746.0,2024-04-24,09:00:00,Sevilla,Recurrente,160.0,1.0,1.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
2747.0,2024-04-24,10:00:00,Valencia,Recurrente,169.0,1.0,1.0,España,ES,39.4699,-0.3763,10.0,chándal estampado M
2748.0,2024-04-24,11:00:00,Sevilla,Recurrente,144.0,1.0,0.0,España,ES,37.3891,-5.9845,10.0,chándal estampado M
2749.0,2024-04-24,12:00:00,Porto,Nuevo,89.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,7.0,chándal dorado XXXL
2750.0,2024-04-24,13:00:00,Sevilla,Recurrente,161.0,0.0,1.0,España,ES,37.3891,-5.9845,13.0,chándal estampado XXL
2751.0,2024-04-24,14:00:00,Barcelona,Recurrente,197.0,1.0,0.0,España,ES,41.3874,2.1686,7.0,chándal dorado XXXL
2752.0,2024-04-24,15:00:00,Bilbao,Recurrente,193.0,0.0,0.0,España,ES,43.263,-2.935,1.0,chándal dorado XS
2753.0,2024-04-24,16:00:00,Barcelona,Recurrente,157.0,0.0,0.0,España,ES,41.3874,2.1686,14.0,chándal estampado XXXL
2754.0,2024-04-24,17:00:00,Sevilla,Recurrente,162.0,1.0,1.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
2755.0,2024-04-24,18:00:00,Valencia,Nuevo,83.0,1.0,0.0,España,ES,39.4699,-0.3763,14.0,chándal estampado XXXL
2756.0,2024-04-24,19:00:00,Bilbao,Recurrente,157.0,0.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
2757.0,2024-04-24,20:00:00,Valencia,Recurrente,169.0,1.0,1.0,España,ES,39.4699,-0.3763,7.0,chándal dorado XXXL
2758.0,2024-04-24,21:00:00,Valencia,Nuevo,75.0,1.0,0.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
2759.0,2024-04-24,22:00:00,Coimbra,Recurrente,145.0,1.0,0.0,Portugal,PT,40.211,-8.4292,2.0,chándal dorado S
2760.0,2024-04-24,23:00:00,Porto,Recurrente,176.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,13.0,chándal estampado XXL
2761.0,2024-04-25,00:00:00,Lisboa,Recurrente,176.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,8.0,chándal estampado XS
2762.0,2024-04-25,01:00:00,Madrid,Recurrente,105.0,1.0,0.0,España,ES,40.4168,-3.7038,11.0,chándal estampado L
2763.0,2024-04-25,02:00:00,Sevilla,Recurrente,181.0,0.0,0.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
2764.0,2024-04-25,03:00:00,Coimbra,Recurrente,154.0,0.0,1.0,Portugal,PT,40.211,-8.4292,14.0,chándal estampado XXXL
2765.0,2024-04-25,04:00:00,Bilbao,Recurrente,170.0,0.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
2766.0,2024-04-25,05:00:00,Lisboa,Nuevo,94.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
2767.0,2024-04-25,06:00:00,Porto,Recurrente,164.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,10.0,chándal estampado M
2768.0,2024-04-25,07:00:00,Sevilla,Recurrente,173.0,0.0,0.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
2769.0,2024-04-25,08:00:00,Sevilla,Recurrente,156.0,1.0,0.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
2770.0,2024-04-25,09:00:00,Valencia,Recurrente,161.0,0.0,1.0,España,ES,39.4699,-0.3763,1.0,chándal dorado XS
2771.0,2024-04-25,10:00:00,Valencia,Recurrente,161.0,1.0,0.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
2772.0,2024-04-25,11:00:00,Madrid,Recurrente,121.0,0.0,0.0,España,ES,40.4168,-3.7038,13.0,chándal estampado XXL
2773.0,2024-04-25,12:00:00,Barcelona,Nuevo,82.0,0.0,0.0,España,ES,41.3874,2.1686,11.0,chándal estampado L
2774.0,2024-04-25,13:00:00,Madrid,Recurrente,92.0,0.0,0.0,España,ES,40.4168,-3.7038,10.0,chándal estampado M
2775.0,2024-04-25,14:00:00,Bilbao,Recurrente,156.0,0.0,0.0,España,ES,43.263,-2.935,9.0,chándal estampado S
2776.0,2024-04-25,15:00:00,Lisboa,Recurrente,160.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,1.0,chándal dorado XS
2777.0,2024-04-25,16:00:00,Porto,Recurrente,160.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,13.0,chándal estampado XXL
2778.0,2024-04-25,17:00:00,Valencia,Recurrente,161.0,0.0,0.0,España,ES,39.4699,-0.3763,9.0,chándal estampado S
2779.0,2024-04-25,18:00:00,Barcelona,Recurrente,164.0,1.0,1.0,España,ES,41.3874,2.1686,6.0,chándal dorado XXL
2780.0,2024-04-25,19:00:00,Porto,Recurrente,174.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,8.0,chándal estampado XS
2781.0,2024-04-25,20:00:00,Sevilla,Recurrente,181.0,0.0,0.0,España,ES,37.3891,-5.9845,13.0,chándal estampado XXL
2782.0,2024-04-25,21:00:00,Sevilla,Nuevo,76.0,0.0,0.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
2783.0,2024-04-25,22:00:00,Porto,Nuevo,70.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
2784.0,2024-04-25,23:00:00,Coimbra,Recurrente,146.0,1.0,0.0,Portugal,PT,40.211,-8.4292,8.0,chándal estampado XS
2785.0,2024-04-26,00:00:00,Bilbao,Nuevo,78.0,0.0,0.0,España,ES,43.263,-2.935,11.0,chándal estampado L
2786.0,2024-04-26,01:00:00,Madrid,Recurrente,178.0,0.0,1.0,España,ES,40.4168,-3.7038,8.0,chándal estampado XS
2787.0,2024-04-26,02:00:00,Madrid,Nuevo,101.0,0.0,0.0,España,ES,40.4168,-3.7038,12.0,chándal estampado XL
2788.0,2024-04-26,03:00:00,Sevilla,Recurrente,142.0,0.0,1.0,España,ES,37.3891,-5.9845,1.0,chándal dorado XS
2789.0,2024-04-26,04:00:00,Barcelona,Nuevo,79.0,0.0,0.0,España,ES,41.3874,2.1686,1.0,chándal dorado XS
2790.0,2024-04-26,05:00:00,Valencia,Nuevo,86.0,0.0,0.0,España,ES,39.4699,-0.3763,7.0,chándal dorado XXXL
2791.0,2024-04-26,06:00:00,Madrid,Recurrente,124.0,0.0,0.0,España,ES,40.4168,-3.7038,11.0,chándal estampado L
2792.0,2024-04-26,07:00:00,Coimbra,Nuevo,77.0,1.0,0.0,Portugal,PT,40.211,-8.4292,12.0,chándal estampado XL
2793.0,2024-04-26,08:00:00,Bilbao,Recurrente,158.0,0.0,0.0,España,ES,43.263,-2.935,13.0,chándal estampado XXL
2794.0,2024-04-26,09:00:00,Valencia,Recurrente,148.0,0.0,0.0,España,ES,39.4699,-0.3763,12.0,chándal estampado XL
2795.0,2024-04-26,10:00:00,Lisboa,Recurrente,164.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,9.0,chándal estampado S
2796.0,2024-04-26,11:00:00,Madrid,Recurrente,109.0,1.0,0.0,España,ES,40.4168,-3.7038,11.0,chándal estampado L
2797.0,2024-04-26,12:00:00,Lisboa,Recurrente,175.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,14.0,chándal estampado XXXL
2798.0,2024-04-26,13:00:00,Porto,Recurrente,133.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,10.0,chándal estampado M
2799.0,2024-04-26,14:00:00,Sevilla,Nuevo,80.0,0.0,0.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
2800.0,2024-04-26,15:00:00,Porto,Recurrente,170.0,1.0,1.0,Portugal,PT,41.1579,-8.6291,11.0,chándal estampado L
2801.0,2024-04-26,16:00:00,Coimbra,Recurrente,168.0,0.0,0.0,Portugal,PT,40.211,-8.4292,13.0,chándal estampado XXL
2802.0,2024-04-26,17:00:00,Madrid,Nuevo,102.0,1.0,0.0,España,ES,40.4168,-3.7038,5.0,chándal dorado XL
2803.0,2024-04-26,18:00:00,Bilbao,Nuevo,88.0,0.0,0.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
2804.0,2024-04-26,19:00:00,Bilbao,Nuevo,72.0,0.0,1.0,España,ES,43.263,-2.935,9.0,chándal estampado S
2805.0,2024-04-26,20:00:00,Coimbra,Recurrente,163.0,1.0,0.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
2806.0,2024-04-26,21:00:00,Sevilla,Nuevo,63.0,0.0,0.0,España,ES,37.3891,-5.9845,11.0,chándal estampado L
2807.0,2024-04-26,22:00:00,Coimbra,Recurrente,164.0,1.0,0.0,Portugal,PT,40.211,-8.4292,10.0,chándal estampado M
2808.0,2024-04-26,23:00:00,Lisboa,Recurrente,150.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,11.0,chándal estampado L
2809.0,2024-04-27,00:00:00,Sevilla,Recurrente,181.0,0.0,0.0,España,ES,37.3891,-5.9845,13.0,chándal estampado XXL
2810.0,2024-04-27,01:00:00,Valencia,Recurrente,155.0,1.0,1.0,España,ES,39.4699,-0.3763,3.0,chándal dorado M
2811.0,2024-04-27,02:00:00,Lisboa,Recurrente,163.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,9.0,chándal estampado S
2812.0,2024-04-27,03:00:00,Madrid,Recurrente,113.0,1.0,0.0,España,ES,40.4168,-3.7038,5.0,chándal dorado XL
2813.0,2024-04-27,04:00:00,Barcelona,Recurrente,196.0,1.0,0.0,España,ES,41.3874,2.1686,11.0,chándal estampado L
2814.0,2024-04-27,05:00:00,Bilbao,Recurrente,159.0,1.0,1.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
2815.0,2024-04-27,06:00:00,Sevilla,Recurrente,198.0,0.0,0.0,España,ES,37.3891,-5.9845,11.0,chándal estampado L
2816.0,2024-04-27,07:00:00,Madrid,Recurrente,120.0,0.0,0.0,España,ES,40.4168,-3.7038,1.0,chándal dorado XS
2817.0,2024-04-27,08:00:00,Lisboa,Recurrente,174.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,1.0,chándal dorado XS
2818.0,2024-04-27,09:00:00,Sevilla,Recurrente,172.0,0.0,1.0,España,ES,37.3891,-5.9845,3.0,chándal dorado M
2819.0,2024-04-27,10:00:00,Lisboa,Recurrente,172.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,2.0,chándal dorado S
2820.0,2024-04-27,11:00:00,Barcelona,Recurrente,130.0,0.0,0.0,España,ES,41.3874,2.1686,5.0,chándal dorado XL
2821.0,2024-04-27,12:00:00,Barcelona,Nuevo,81.0,0.0,0.0,España,ES,41.3874,2.1686,11.0,chándal estampado L
2822.0,2024-04-27,13:00:00,Barcelona,Recurrente,180.0,0.0,1.0,España,ES,41.3874,2.1686,9.0,chándal estampado S
2823.0,2024-04-27,14:00:00,Madrid,Recurrente,170.0,0.0,1.0,España,ES,40.4168,-3.7038,13.0,chándal estampado XXL
2824.0,2024-04-27,15:00:00,Porto,Recurrente,140.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,9.0,chándal estampado S
2825.0,2024-04-27,16:00:00,Bilbao,Recurrente,164.0,1.0,1.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
2826.0,2024-04-27,17:00:00,Porto,Nuevo,104.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,5.0,chándal dorado XL
2827.0,2024-04-27,18:00:00,Lisboa,Recurrente,187.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
2828.0,2024-04-27,19:00:00,Porto,Recurrente,164.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,6.0,chándal dorado XXL
2829.0,2024-04-27,20:00:00,Valencia,Recurrente,182.0,1.0,1.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
2830.0,2024-04-27,21:00:00,Bilbao,Recurrente,158.0,0.0,0.0,España,ES,43.263,-2.935,6.0,chándal dorado XXL
2831.0,2024-04-27,22:00:00,Coimbra,Recurrente,134.0,1.0,1.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
2832.0,2024-04-27,23:00:00,Madrid,Recurrente,117.0,1.0,0.0,España,ES,40.4168,-3.7038,12.0,chándal estampado XL
2833.0,2024-04-28,00:00:00,Madrid,Recurrente,172.0,0.0,1.0,España,ES,40.4168,-3.7038,14.0,chándal estampado XXXL
2834.0,2024-04-28,01:00:00,Madrid,Recurrente,116.0,1.0,0.0,España,ES,40.4168,-3.7038,12.0,chándal estampado XL
2835.0,2024-04-28,02:00:00,Valencia,Recurrente,161.0,0.0,1.0,España,ES,39.4699,-0.3763,13.0,chándal estampado XXL
2836.0,2024-04-28,03:00:00,Sevilla,Nuevo,80.0,0.0,0.0,España,ES,37.3891,-5.9845,7.0,chándal dorado XXXL
2837.0,2024-04-28,04:00:00,Coimbra,Nuevo,107.0,1.0,0.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
2838.0,2024-04-28,05:00:00,Madrid,Recurrente,110.0,0.0,0.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
2839.0,2024-04-28,06:00:00,Barcelona,Recurrente,205.0,0.0,1.0,España,ES,41.3874,2.1686,9.0,chándal estampado S
2840.0,2024-04-28,07:00:00,Valencia,Recurrente,162.0,1.0,0.0,España,ES,39.4699,-0.3763,1.0,chándal dorado XS
2841.0,2024-04-28,08:00:00,Sevilla,Recurrente,170.0,0.0,0.0,España,ES,37.3891,-5.9845,3.0,chándal dorado M
2842.0,2024-04-28,09:00:00,Porto,Recurrente,138.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,5.0,chándal dorado XL
2843.0,2024-04-28,10:00:00,Coimbra,Nuevo,102.0,1.0,0.0,Portugal,PT,40.211,-8.4292,11.0,chándal estampado L
2844.0,2024-04-28,11:00:00,Bilbao,Nuevo,70.0,0.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
2845.0,2024-04-28,12:00:00,Barcelona,Recurrente,169.0,0.0,0.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
2846.0,2024-04-28,13:00:00,Valencia,Recurrente,145.0,0.0,0.0,España,ES,39.4699,-0.3763,1.0,chándal dorado XS
2847.0,2024-04-28,14:00:00,Porto,Recurrente,154.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,1.0,chándal dorado XS
2848.0,2024-04-28,15:00:00,Bilbao,Recurrente,150.0,1.0,0.0,España,ES,43.263,-2.935,13.0,chándal estampado XXL
2849.0,2024-04-28,16:00:00,Bilbao,Recurrente,154.0,0.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
2850.0,2024-04-28,17:00:00,Bilbao,Recurrente,155.0,0.0,0.0,España,ES,43.263,-2.935,5.0,chándal dorado XL
2851.0,2024-04-28,18:00:00,Valencia,Recurrente,155.0,0.0,1.0,España,ES,39.4699,-0.3763,4.0,chándal dorado L
2852.0,2024-04-28,19:00:00,Porto,Recurrente,180.0,0.0,1.0,Portugal,PT,41.1579,-8.6291,2.0,chándal dorado S
2853.0,2024-04-28,20:00:00,Sevilla,Recurrente,145.0,0.0,0.0,España,ES,37.3891,-5.9845,5.0,chándal dorado XL
2854.0,2024-04-28,21:00:00,Lisboa,Nuevo,87.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
2855.0,2024-04-28,22:00:00,Bilbao,Recurrente,187.0,0.0,0.0,España,ES,43.263,-2.935,3.0,chándal dorado M
2856.0,2024-04-28,23:00:00,Porto,Recurrente,156.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,7.0,chándal dorado XXXL
2857.0,2024-04-29,00:00:00,Bilbao,Recurrente,152.0,0.0,0.0,España,ES,43.263,-2.935,4.0,chándal dorado L
2858.0,2024-04-29,01:00:00,Madrid,Recurrente,104.0,0.0,0.0,España,ES,40.4168,-3.7038,2.0,chándal dorado S
2859.0,2024-04-29,02:00:00,Porto,Recurrente,186.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,11.0,chándal estampado L
2860.0,2024-04-29,03:00:00,Valencia,Recurrente,168.0,0.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
2861.0,2024-04-29,04:00:00,Valencia,Nuevo,78.0,1.0,0.0,España,ES,39.4699,-0.3763,13.0,chándal estampado XXL
2862.0,2024-04-29,05:00:00,Coimbra,Recurrente,174.0,1.0,1.0,Portugal,PT,40.211,-8.4292,10.0,chándal estampado M
2863.0,2024-04-29,06:00:00,Barcelona,Nuevo,71.0,0.0,0.0,España,ES,41.3874,2.1686,2.0,chándal dorado S
2864.0,2024-04-29,07:00:00,Bilbao,Recurrente,177.0,0.0,0.0,España,ES,43.263,-2.935,11.0,chándal estampado L
2865.0,2024-04-29,08:00:00,Coimbra,Recurrente,172.0,1.0,0.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
2866.0,2024-04-29,09:00:00,Valencia,Recurrente,159.0,1.0,0.0,España,ES,39.4699,-0.3763,8.0,chándal estampado XS
2867.0,2024-04-29,10:00:00,Coimbra,Recurrente,150.0,1.0,0.0,Portugal,PT,40.211,-8.4292,10.0,chándal estampado M
2868.0,2024-04-29,11:00:00,Lisboa,Recurrente,149.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
2869.0,2024-04-29,12:00:00,Sevilla,Recurrente,175.0,0.0,0.0,España,ES,37.3891,-5.9845,6.0,chándal dorado XXL
2870.0,2024-04-29,13:00:00,Barcelona,Recurrente,187.0,0.0,1.0,España,ES,41.3874,2.1686,12.0,chándal estampado XL
2871.0,2024-04-29,14:00:00,Madrid,Nuevo,99.0,0.0,0.0,España,ES,40.4168,-3.7038,4.0,chándal dorado L
2872.0,2024-04-29,15:00:00,Porto,Nuevo,90.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,12.0,chándal estampado XL
2873.0,2024-04-29,16:00:00,Bilbao,Nuevo,59.0,0.0,0.0,España,ES,43.263,-2.935,2.0,chándal dorado S
2874.0,2024-04-29,17:00:00,Porto,Recurrente,154.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,8.0,chándal estampado XS
2875.0,2024-04-29,18:00:00,Lisboa,Recurrente,164.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,2.0,chándal dorado S
2876.0,2024-04-29,19:00:00,Madrid,Recurrente,117.0,0.0,0.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
2877.0,2024-04-29,20:00:00,Madrid,Recurrente,117.0,0.0,0.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
2878.0,2024-04-29,21:00:00,Coimbra,Recurrente,153.0,1.0,1.0,Portugal,PT,40.211,-8.4292,11.0,chándal estampado L
2879.0,2024-04-29,22:00:00,Madrid,Recurrente,117.0,0.0,0.0,España,ES,40.4168,-3.7038,8.0,chándal estampado XS
2880.0,2024-04-29,23:00:00,Madrid,Recurrente,205.0,1.0,1.0,España,ES,40.4168,-3.7038,10.0,chándal estampado M
2881.0,2024-04-30,00:00:00,Bilbao,Recurrente,125.0,1.0,0.0,España,ES,43.263,-2.935,3.0,chándal dorado M
2882.0,2024-04-30,01:00:00,Barcelona,Nuevo,59.0,0.0,0.0,España,ES,41.3874,2.1686,8.0,chándal estampado XS
2883.0,2024-04-30,02:00:00,Valencia,Recurrente,154.0,0.0,1.0,España,ES,39.4699,-0.3763,5.0,chándal dorado XL
2884.0,2024-04-30,03:00:00,Barcelona,Recurrente,173.0,0.0,0.0,España,ES,41.3874,2.1686,10.0,chándal estampado M
2885.0,2024-04-30,04:00:00,Porto,Recurrente,116.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
2886.0,2024-04-30,05:00:00,Sevilla,Nuevo,78.0,0.0,0.0,España,ES,37.3891,-5.9845,5.0,chándal dorado XL
2887.0,2024-04-30,06:00:00,Bilbao,Recurrente,156.0,0.0,0.0,España,ES,43.263,-2.935,2.0,chándal dorado S
2888.0,2024-04-30,07:00:00,Valencia,Recurrente,190.0,0.0,0.0,España,ES,39.4699,-0.3763,12.0,chándal estampado XL
2889.0,2024-04-30,08:00:00,Valencia,Nuevo,79.0,0.0,1.0,España,ES,39.4699,-0.3763,3.0,chándal dorado M
2890.0,2024-04-30,09:00:00,Lisboa,Nuevo,89.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,8.0,chándal estampado XS
2891.0,2024-04-30,10:00:00,Lisboa,Recurrente,168.0,0.0,1.0,Portugal,PT,38.7169,-9.1399,14.0,chándal estampado XXXL
2892.0,2024-04-30,11:00:00,Bilbao,Recurrente,127.0,1.0,1.0,España,ES,43.263,-2.935,1.0,chándal dorado XS
2893.0,2024-04-30,12:00:00,Sevilla,Recurrente,179.0,0.0,0.0,España,ES,37.3891,-5.9845,4.0,chándal dorado L
2894.0,2024-04-30,13:00:00,Porto,Recurrente,169.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,6.0,chándal dorado XXL
2895.0,2024-04-30,14:00:00,Bilbao,Recurrente,174.0,0.0,0.0,España,ES,43.263,-2.935,9.0,chándal estampado S
2896.0,2024-04-30,15:00:00,Sevilla,Nuevo,131.0,0.0,0.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
2897.0,2024-04-30,16:00:00,Sevilla,Recurrente,127.0,0.0,1.0,España,ES,37.3891,-5.9845,10.0,chándal estampado M
2898.0,2024-04-30,17:00:00,Valencia,Recurrente,196.0,0.0,0.0,España,ES,39.4699,-0.3763,5.0,chándal dorado XL
2899.0,2024-04-30,18:00:00,Madrid,Recurrente,119.0,0.0,0.0,España,ES,40.4168,-3.7038,13.0,chándal estampado XXL
2900.0,2024-04-30,19:00:00,Coimbra,Recurrente,170.0,0.0,0.0,Portugal,PT,40.211,-8.4292,14.0,chándal estampado XXXL
2901.0,2024-04-30,20:00:00,Barcelona,Recurrente,164.0,0.0,1.0,España,ES,41.3874,2.1686,7.0,chándal dorado XXXL
2902.0,2024-04-30,21:00:00,Bilbao,Recurrente,157.0,0.0,0.0,España,ES,43.263,-2.935,8.0,chándal estampado XS
2903.0,2024-04-30,22:00:00,Madrid,Recurrente,176.0,1.0,1.0,España,ES,40.4168,-3.7038,12.0,chándal estampado XL
2904.0,2024-04-30,23:00:00,Sevilla,Recurrente,171.0,0.0,1.0,España,ES,37.3891,-5.9845,9.0,chándal estampado S
2905.0,2024-05-01,00:00:00,Valencia,Recurrente,138.0,0.0,1.0,España,ES,39.4699,-0.3763,14.0,chándal estampado XXXL
2906.0,2024-05-01,01:00:00,Lisboa,Recurrente,179.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,3.0,chándal dorado M
2907.0,2024-05-01,02:00:00,Porto,Nuevo,79.0,0.0,0.0,Portugal,PT,41.1579,-8.6291,11.0,chándal estampado L
2908.0,2024-05-01,03:00:00,Sevilla,Recurrente,145.0,1.0,1.0,España,ES,37.3891,-5.9845,8.0,chándal estampado XS
2909.0,2024-05-01,04:00:00,Barcelona,Recurrente,157.0,0.0,0.0,España,ES,41.3874,2.1686,3.0,chándal dorado M
2910.0,2024-05-01,05:00:00,Lisboa,Recurrente,188.0,1.0,1.0,Portugal,PT,38.7169,-9.1399,1.0,chándal dorado XS
2911.0,2024-05-01,06:00:00,Coimbra,Recurrente,155.0,0.0,0.0,Portugal,PT,40.211,-8.4292,13.0,chándal estampado XXL
2912.0,2024-05-01,07:00:00,Lisboa,Recurrente,171.0,0.0,0.0,Portugal,PT,38.7169,-9.1399,13.0,chándal estampado XXL
2913.0,2024-05-01,08:00:00,Madrid,Recurrente,91.0,0.0,0.0,España,ES,40.4168,-3.7038,4.0,chándal dorado L
2914.0,2024-05-01,09:00:00,Bilbao,Nuevo,93.0,0.0,0.0,España,ES,43.263,-2.935,7.0,chándal dorado XXXL
2915.0,2024-05-01,10:00:00,Madrid,Recurrente,87.0,1.0,0.0,España,ES,40.4168,-3.7038,9.0,chándal estampado S
2916.0,2024-05-01,11:00:00,Lisboa,Recurrente,198.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
2917.0,2024-05-01,12:00:00,Coimbra,Recurrente,162.0,0.0,1.0,Portugal,PT,40.211,-8.4292,7.0,chándal dorado XXXL
2918.0,2024-05-01,13:00:00,Lisboa,Nuevo,92.0,1.0,0.0,Portugal,PT,38.7169,-9.1399,10.0,chándal estampado M
2919.0,2024-05-01,14:00:00,Madrid,Recurrente,127.0,0.0,0.0,España,ES,40.4168,-3.7038,11.0,chándal estampado L
2920.0,2024-05-01,15:00:00,Porto,Recurrente,188.0,1.0,0.0,Portugal,PT,41.1579,-8.6291,14.0,chándal estampado XXXL
